model,acc,f1,P,neg,L
RGCN_GAE,0.855,0.921832884097035,0.15,,4.0
RGCN_GAE,0.85,0.918918918918919,0.15,,5.0
RLP_PUL,0.915,0.9556135770234987,0.15,,
GCN_GAE,0.805,0.8919667590027701,0.15,,
CCRNE,0.835,0.9100817438692098,0.16,200.0,
MCLS,0.895,0.9445910290237467,0.16,200.0,
LP_PUL,0.855,0.921832884097035,0.16,200.0,
PU_LP,0.7932011331444759,0.8846761453396524,0.16,353.0,
RCSVM,0.5554480980012895,0.7141968911917098,0.16,3102.0,
RANDOM,0.775,0.8732394366197183,0.16,,
RGCN_GAE,0.945,0.9717223650385605,0.16,,2.0
RGCN_GAE,0.935,0.9664082687338501,0.16,,3.0
RGCN_GAE,0.88,0.9361702127659575,0.16,,4.0
RGCN_GAE,0.835,0.9100817438692098,0.16,,5.0
RLP_PUL,0.88,0.9361702127659575,0.16,,
GCN_GAE,0.815,0.8980716253443526,0.16,,
CCRNE,0.83,0.907103825136612,0.17,200.0,
MCLS,0.84,0.9130434782608695,0.17,200.0,
LP_PUL,0.835,0.9100817438692098,0.17,200.0,
PU_LP,0.8,0.8888888888888888,0.17,375.0,
RCSVM,0.5689326556543838,0.7252480259161773,0.17,3148.0,
RANDOM,0.68,0.8095238095238095,0.17,,
RGCN_GAE,0.955,0.9769820971867008,0.17,,2.0
RGCN_GAE,0.87,0.93048128342246,0.17,,3.0
RGCN_GAE,0.82,0.9010989010989011,0.17,,4.0
RGCN_GAE,0.835,0.9100817438692098,0.17,,5.0
RLP_PUL,0.89,0.9417989417989417,0.17,,
GCN_GAE,0.84,0.9130434782608695,0.17,,
CCRNE,0.835,0.9100817438692098,0.18,200.0,
MCLS,0.785,0.8795518207282913,0.18,200.0,
LP_PUL,0.85,0.918918918918919,0.18,200.0,
PU_LP,0.8085642317380353,0.8941504178272981,0.18,397.0,
RCSVM,0.5989646772228989,0.7491906303561227,0.18,3284.0,
RANDOM,0.76,0.8636363636363636,0.18,,
RGCN_GAE,0.92,0.9583333333333334,0.18,,2.0
RGCN_GAE,0.87,0.93048128342246,0.18,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.18,,4.0
RGCN_GAE,0.85,0.918918918918919,0.18,,5.0
RLP_PUL,0.865,0.9276139410187667,0.18,,
GCN_GAE,0.82,0.9010989010989011,0.18,,
CCRNE,0.84,0.9130434782608695,0.19,200.0,
MCLS,0.915,0.9556135770234987,0.19,200.0,
LP_PUL,0.845,0.9159891598915989,0.19,200.0,
PU_LP,0.8066825775656324,0.892998678996037,0.19,419.0,
RCSVM,0.5930125651241189,0.7445171219699884,0.19,3263.0,
RANDOM,0.76,0.8636363636363636,0.19,,
RGCN_GAE,0.935,0.9664082687338501,0.19,,2.0
RGCN_GAE,0.885,0.9389920424403183,0.19,,3.0
RGCN_GAE,0.835,0.9100817438692098,0.19,,4.0
RGCN_GAE,0.84,0.9130434782608695,0.19,,5.0
RLP_PUL,0.89,0.9417989417989417,0.19,,
GCN_GAE,0.8,0.8888888888888888,0.19,,
CCRNE,0.86,0.9247311827956989,0.2,200.0,
MCLS,0.83,0.907103825136612,0.2,200.0,
LP_PUL,0.845,0.9159891598915989,0.2,200.0,
PU_LP,0.8148984198645598,0.8980099502487562,0.2,443.0,
RCSVM,0.5996969696969697,0.7497632127296836,0.2,3300.0,
RANDOM,0.73,0.8439306358381503,0.2,,
RGCN_GAE,0.94,0.9690721649484536,0.2,,2.0
RGCN_GAE,0.885,0.9389920424403183,0.2,,3.0
RGCN_GAE,0.855,0.921832884097035,0.2,,4.0
RGCN_GAE,0.815,0.8980716253443526,0.2,,5.0
RLP_PUL,0.88,0.9361702127659575,0.2,,
GCN_GAE,0.8,0.8888888888888888,0.2,,
CCRNE,0.83,0.907103825136612,0.21,200.0,
MCLS,0.86,0.9247311827956989,0.21,200.0,
LP_PUL,0.86,0.9247311827956989,0.21,200.0,
PU_LP,0.7870967741935484,0.8808664259927798,0.21,465.0,
RCSVM,0.5935663470460872,0.7449534161490683,0.21,3233.0,
RANDOM,0.755,0.8603988603988604,0.21,,
RGCN_GAE,0.965,0.9821882951653944,0.21,,2.0
RGCN_GAE,0.82,0.9010989010989011,0.21,,3.0
RGCN_GAE,0.85,0.918918918918919,0.21,,4.0
RGCN_GAE,0.83,0.907103825136612,0.21,,5.0
RLP_PUL,0.9,0.9473684210526315,0.21,,
GCN_GAE,0.835,0.9100817438692098,0.21,,
CCRNE,0.805,0.8919667590027701,0.22,200.0,
MCLS,0.84,0.9130434782608695,0.22,200.0,
LP_PUL,0.845,0.9159891598915989,0.22,200.0,
PU_LP,0.811088295687885,0.8956916099773242,0.22,487.0,
RCSVM,0.6031746031746031,0.7524752475247525,0.22,3150.0,
RANDOM,0.765,0.8668555240793201,0.22,,
RGCN_GAE,0.945,0.9717223650385605,0.22,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.22,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.22,,4.0
RGCN_GAE,0.83,0.907103825136612,0.22,,5.0
RLP_PUL,0.9,0.9473684210526315,0.22,,
GCN_GAE,0.815,0.8980716253443526,0.22,,
CCRNE,0.82,0.9010989010989011,0.23,200.0,
MCLS,0.84,0.9130434782608695,0.23,200.0,
LP_PUL,0.85,0.918918918918919,0.23,200.0,
PU_LP,0.8172888015717092,0.8994594594594595,0.23,509.0,
RCSVM,0.609945108169196,0.757721620537505,0.23,3097.0,
RANDOM,0.76,0.8636363636363636,0.23,,
RGCN_GAE,0.925,0.961038961038961,0.23,,2.0
RGCN_GAE,0.895,0.9445910290237467,0.23,,3.0
RGCN_GAE,0.855,0.921832884097035,0.23,,4.0
RGCN_GAE,0.855,0.921832884097035,0.23,,5.0
RLP_PUL,0.895,0.9445910290237467,0.23,,
GCN_GAE,0.84,0.9130434782608695,0.23,,
CCRNE,0.825,0.9041095890410958,0.24,200.0,
MCLS,0.855,0.921832884097035,0.24,200.0,
LP_PUL,0.87,0.93048128342246,0.24,200.0,
PU_LP,0.8267419962335216,0.9051546391752577,0.24,531.0,
RCSVM,0.5974067046173308,0.7479706988715106,0.24,3162.0,
RANDOM,0.75,0.8571428571428571,0.24,,
RGCN_GAE,0.935,0.9664082687338501,0.24,,2.0
RGCN_GAE,0.9,0.9473684210526315,0.24,,3.0
RGCN_GAE,0.82,0.9010989010989011,0.24,,4.0
RGCN_GAE,0.865,0.9276139410187667,0.24,,5.0
RLP_PUL,0.9,0.9473684210526315,0.24,,
GCN_GAE,0.86,0.9247311827956989,0.24,,
CCRNE,0.825,0.9041095890410958,0.25,200.0,
MCLS,0.865,0.9276139410187667,0.25,200.0,
LP_PUL,0.84,0.9130434782608695,0.25,200.0,
PU_LP,0.8155515370705244,0.898406374501992,0.25,553.0,
RCSVM,0.604739336492891,0.7536916715888955,0.25,3165.0,
RANDOM,0.835,0.9100817438692098,0.25,,
RGCN_GAE,0.92,0.9583333333333334,0.25,,2.0
RGCN_GAE,0.865,0.9276139410187667,0.25,,3.0
RGCN_GAE,0.86,0.9247311827956989,0.25,,4.0
RGCN_GAE,0.82,0.9010989010989011,0.25,,5.0
RLP_PUL,0.92,0.9583333333333334,0.25,,
GCN_GAE,0.83,0.907103825136612,0.25,,
CCRNE,0.84,0.9130434782608695,0.01,200.0,
MCLS,0.77,0.8700564971751412,0.01,200.0,
LP_PUL,0.79,0.88268156424581,0.01,200.0,
PU_LP,0.9090909090909091,0.9523809523809523,0.01,22.0,
RCSVM,0.6506395073424918,0.788348400057397,0.01,4222.0,
RANDOM,0.765,0.8668555240793201,0.01,,
RGCN_GAE,0.88,0.9361702127659575,0.01,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.01,,3.0
RGCN_GAE,0.875,0.9333333333333333,0.01,,4.0
RGCN_GAE,0.82,0.9010989010989011,0.01,,5.0
RLP_PUL,0.825,0.9041095890410958,0.01,,
GCN_GAE,0.765,0.8668555240793201,0.01,,
CCRNE,0.755,0.8603988603988604,0.02,200.0,
MCLS,0.76,0.8636363636363636,0.02,200.0,
LP_PUL,0.785,0.8795518207282913,0.02,200.0,
PU_LP,0.75,0.8571428571428571,0.02,44.0,
RCSVM,0.5929477265697495,0.7444660194174757,0.02,3233.0,
RANDOM,0.75,0.8571428571428571,0.02,,
RGCN_GAE,0.915,0.9556135770234987,0.02,,2.0
RGCN_GAE,0.85,0.918918918918919,0.02,,3.0
RGCN_GAE,0.87,0.93048128342246,0.02,,4.0
RGCN_GAE,0.855,0.921832884097035,0.02,,5.0
RLP_PUL,0.78,0.8764044943820225,0.02,,
GCN_GAE,0.745,0.8538681948424068,0.02,,
CCRNE,0.775,0.8732394366197183,0.03,200.0,
MCLS,0.855,0.921832884097035,0.03,200.0,
LP_PUL,0.825,0.9041095890410958,0.03,200.0,
PU_LP,0.7424242424242424,0.8521739130434782,0.03,66.0,
RCSVM,0.5961483184823225,0.7469836124617324,0.03,3479.0,
RANDOM,0.715,0.8338192419825073,0.03,,
RGCN_GAE,0.94,0.9690721649484536,0.03,,2.0
RGCN_GAE,0.86,0.9247311827956989,0.03,,3.0
RGCN_GAE,0.93,0.9637305699481865,0.03,,4.0
RGCN_GAE,0.855,0.921832884097035,0.03,,5.0
RLP_PUL,0.83,0.907103825136612,0.03,,
GCN_GAE,0.8,0.8888888888888888,0.03,,
CCRNE,0.77,0.8700564971751412,0.04,200.0,
MCLS,0.775,0.8732394366197183,0.04,200.0,
LP_PUL,0.81,0.8950276243093923,0.04,200.0,
PU_LP,0.7386363636363636,0.8496732026143791,0.04,88.0,
RCSVM,0.5790519443655975,0.7334172209239619,0.04,3523.0,
RANDOM,0.805,0.8919667590027701,0.04,,
RGCN_GAE,0.925,0.961038961038961,0.04,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.04,,3.0
RGCN_GAE,0.87,0.93048128342246,0.04,,4.0
RGCN_GAE,0.88,0.9361702127659575,0.04,,5.0
RLP_PUL,0.87,0.93048128342246,0.04,,
GCN_GAE,0.79,0.88268156424581,0.04,,
CCRNE,0.775,0.8732394366197183,0.05,200.0,
MCLS,0.765,0.8668555240793201,0.05,200.0,
LP_PUL,0.845,0.9159891598915989,0.05,200.0,
PU_LP,0.7727272727272727,0.8717948717948718,0.05,110.0,
RCSVM,0.5480827754108338,0.7080794181246314,0.05,3286.0,
RANDOM,0.69,0.8165680473372781,0.05,,
RGCN_GAE,0.945,0.9717223650385605,0.05,,2.0
RGCN_GAE,0.92,0.9583333333333334,0.05,,3.0
RGCN_GAE,0.875,0.9333333333333333,0.05,,4.0
RGCN_GAE,0.87,0.93048128342246,0.05,,5.0
RLP_PUL,0.895,0.9445910290237467,0.05,,
GCN_GAE,0.835,0.9100817438692098,0.05,,
CCRNE,0.815,0.8980716253443526,0.06,200.0,
MCLS,0.795,0.8857938718662952,0.06,200.0,
LP_PUL,0.795,0.8857938718662952,0.06,200.0,
PU_LP,0.7803030303030303,0.8765957446808511,0.06,132.0,
RCSVM,0.5164252914164607,0.6811087817377126,0.06,2831.0,
RANDOM,0.755,0.8603988603988604,0.06,,
RGCN_GAE,0.97,0.9847715736040609,0.06,,2.0
RGCN_GAE,0.94,0.9690721649484536,0.06,,3.0
RGCN_GAE,0.88,0.9361702127659575,0.06,,4.0
RGCN_GAE,0.895,0.9445910290237467,0.06,,5.0
RLP_PUL,0.81,0.8950276243093923,0.06,,
GCN_GAE,0.79,0.88268156424581,0.06,,
CCRNE,0.8,0.8888888888888888,0.07,200.0,
MCLS,0.87,0.93048128342246,0.07,200.0,
LP_PUL,0.84,0.9130434782608695,0.07,200.0,
PU_LP,0.7727272727272727,0.8717948717948718,0.07,154.0,
RCSVM,0.5772795216741405,0.7319939347990903,0.07,3345.0,
RANDOM,0.735,0.8472622478386167,0.07,,
RGCN_GAE,0.955,0.9769820971867008,0.07,,2.0
RGCN_GAE,0.895,0.9445910290237467,0.07,,3.0
RGCN_GAE,0.885,0.9389920424403183,0.07,,4.0
RGCN_GAE,0.885,0.9389920424403183,0.07,,5.0
RLP_PUL,0.835,0.9100817438692098,0.07,,
GCN_GAE,0.825,0.9041095890410958,0.07,,
CCRNE,0.805,0.8919667590027701,0.08,200.0,
MCLS,0.83,0.907103825136612,0.08,200.0,
LP_PUL,0.825,0.9041095890410958,0.08,200.0,
PU_LP,0.7897727272727273,0.8825396825396825,0.08,176.0,
RCSVM,0.5734777517564403,0.7289302325581395,0.08,3416.0,
RANDOM,0.725,0.8405797101449275,0.08,,
RGCN_GAE,0.92,0.9583333333333334,0.08,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.08,,3.0
RGCN_GAE,0.885,0.9389920424403183,0.08,,4.0
RGCN_GAE,0.875,0.9333333333333333,0.08,,5.0
RLP_PUL,0.86,0.9247311827956989,0.08,,
GCN_GAE,0.805,0.8919667590027701,0.08,,
CCRNE,0.79,0.88268156424581,0.09,200.0,
MCLS,0.9,0.9473684210526315,0.09,200.0,
LP_PUL,0.845,0.9159891598915989,0.09,200.0,
PU_LP,0.7727272727272727,0.8717948717948718,0.09,198.0,
RCSVM,0.5945045795170691,0.745691906005222,0.09,3603.0,
RANDOM,0.8,0.8888888888888888,0.09,,
RGCN_GAE,0.945,0.9717223650385605,0.09,,2.0
RGCN_GAE,0.915,0.9556135770234987,0.09,,3.0
RGCN_GAE,0.86,0.9247311827956989,0.09,,4.0
RGCN_GAE,0.86,0.9247311827956989,0.09,,5.0
RLP_PUL,0.855,0.921832884097035,0.09,,
GCN_GAE,0.81,0.8950276243093923,0.09,,
CCRNE,0.825,0.9041095890410958,0.1,200.0,
MCLS,0.78,0.8764044943820225,0.1,200.0,
LP_PUL,0.855,0.921832884097035,0.1,200.0,
PU_LP,0.7918552036199095,0.8838383838383839,0.1,221.0,
RCSVM,0.5813613789073911,0.7352669499353408,0.1,3423.0,
RANDOM,0.83,0.907103825136612,0.1,,
RGCN_GAE,0.975,0.9873417721518988,0.1,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.1,,3.0
RGCN_GAE,0.845,0.9159891598915989,0.1,,4.0
RGCN_GAE,0.875,0.9333333333333333,0.1,,5.0
RLP_PUL,0.86,0.9247311827956989,0.1,,
GCN_GAE,0.79,0.88268156424581,0.1,,
CCRNE,0.81,0.8950276243093923,0.11,200.0,
MCLS,0.835,0.9100817438692098,0.11,200.0,
LP_PUL,0.84,0.9130434782608695,0.11,200.0,
PU_LP,0.8024691358024691,0.8904109589041096,0.11,243.0,
RCSVM,0.580973952434881,0.7349570200573066,0.11,3532.0,
RANDOM,0.735,0.8472622478386167,0.11,,
RGCN_GAE,0.925,0.961038961038961,0.11,,2.0
RGCN_GAE,0.855,0.921832884097035,0.11,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.11,,4.0
RGCN_GAE,0.815,0.8980716253443526,0.11,,5.0
RLP_PUL,0.855,0.921832884097035,0.11,,
GCN_GAE,0.815,0.8980716253443526,0.11,,
CCRNE,0.82,0.9010989010989011,0.12,200.0,
MCLS,0.895,0.9445910290237467,0.12,200.0,
LP_PUL,0.83,0.907103825136612,0.12,200.0,
PU_LP,0.8037735849056604,0.891213389121339,0.12,265.0,
RCSVM,0.5702331141661685,0.7263037685572897,0.12,3346.0,
RANDOM,0.715,0.8338192419825073,0.12,,
RGCN_GAE,0.945,0.9717223650385605,0.12,,2.0
RGCN_GAE,0.84,0.9130434782608695,0.12,,3.0
RGCN_GAE,0.895,0.9445910290237467,0.12,,4.0
RGCN_GAE,0.845,0.9159891598915989,0.12,,5.0
RLP_PUL,0.825,0.9041095890410958,0.12,,
GCN_GAE,0.845,0.9159891598915989,0.12,,
CCRNE,0.83,0.907103825136612,0.13,200.0,
MCLS,0.86,0.9247311827956989,0.13,200.0,
LP_PUL,0.84,0.9130434782608695,0.13,200.0,
PU_LP,0.8083623693379791,0.8940269749518305,0.13,287.0,
RCSVM,0.5357615894039736,0.6977145321259164,0.13,3020.0,
RANDOM,0.755,0.8603988603988604,0.13,,
RGCN_GAE,0.95,0.9743589743589743,0.13,,2.0
RGCN_GAE,0.895,0.9445910290237467,0.13,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.13,,4.0
RGCN_GAE,0.87,0.93048128342246,0.13,,5.0
RLP_PUL,0.885,0.9389920424403183,0.13,,
GCN_GAE,0.8,0.8888888888888888,0.13,,
CCRNE,0.815,0.8980716253443526,0.14,200.0,
MCLS,0.84,0.9130434782608695,0.14,200.0,
LP_PUL,0.83,0.907103825136612,0.14,200.0,
PU_LP,0.7864077669902912,0.8804347826086957,0.14,309.0,
RCSVM,0.5857920366657118,0.7388005780346821,0.14,3491.0,
RANDOM,0.755,0.8603988603988604,0.14,,
RGCN_GAE,0.945,0.9717223650385605,0.14,,2.0
RGCN_GAE,0.88,0.9361702127659575,0.14,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.14,,4.0
RGCN_GAE,0.84,0.9130434782608695,0.14,,5.0
RLP_PUL,0.83,0.907103825136612,0.14,,
GCN_GAE,0.8,0.8888888888888888,0.14,,
CCRNE,0.85,0.918918918918919,0.15,200.0,
MCLS,0.825,0.9041095890410958,0.15,200.0,
LP_PUL,0.845,0.9159891598915989,0.15,200.0,
PU_LP,0.8126888217522659,0.8966666666666666,0.15,331.0,
RCSVM,0.5864216754905014,0.7393011385944248,0.15,3211.0,
RANDOM,0.76,0.8636363636363636,0.15,,
RGCN_GAE,0.94,0.9690721649484536,0.15,,2.0
RGCN_GAE,0.895,0.9445910290237467,0.15,,3.0
RGCN_GAE,0.895,0.9445910290237467,0.15,,4.0
RGCN_GAE,0.795,0.8857938718662952,0.15,,5.0
RLP_PUL,0.865,0.9276139410187667,0.15,,
GCN_GAE,0.83,0.907103825136612,0.15,,
CCRNE,0.82,0.9010989010989011,0.16,200.0,
MCLS,0.79,0.88268156424581,0.16,200.0,
LP_PUL,0.82,0.9010989010989011,0.16,200.0,
PU_LP,0.7790368271954674,0.8757961783439491,0.16,353.0,
RCSVM,0.6165730337078652,0.7628149435273676,0.16,3560.0,
RANDOM,0.76,0.8636363636363636,0.16,,
RGCN_GAE,0.925,0.961038961038961,0.16,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.16,,3.0
RGCN_GAE,0.815,0.8980716253443526,0.16,,4.0
RGCN_GAE,0.84,0.9130434782608695,0.16,,5.0
RLP_PUL,0.895,0.9445910290237467,0.16,,
GCN_GAE,0.81,0.8950276243093923,0.16,,
CCRNE,0.805,0.8919667590027701,0.17,200.0,
MCLS,0.85,0.918918918918919,0.17,200.0,
LP_PUL,0.855,0.921832884097035,0.17,200.0,
PU_LP,0.8133333333333334,0.8970588235294118,0.17,375.0,
RCSVM,0.6034777651083238,0.7527111111111111,0.17,3508.0,
RANDOM,0.755,0.8603988603988604,0.17,,
RGCN_GAE,0.95,0.9743589743589743,0.17,,2.0
RGCN_GAE,0.925,0.961038961038961,0.17,,3.0
RGCN_GAE,0.845,0.9159891598915989,0.17,,4.0
RGCN_GAE,0.855,0.921832884097035,0.17,,5.0
RLP_PUL,0.905,0.9501312335958005,0.17,,
GCN_GAE,0.805,0.8919667590027701,0.17,,
CCRNE,0.81,0.8950276243093923,0.18,200.0,
MCLS,0.835,0.9100817438692098,0.18,200.0,
LP_PUL,0.865,0.9276139410187667,0.18,200.0,
PU_LP,0.8035264483627204,0.8910614525139665,0.18,397.0,
RCSVM,0.6215627552409475,0.7666218938885158,0.18,3673.0,
RANDOM,0.755,0.8603988603988604,0.18,,
RGCN_GAE,0.955,0.9769820971867008,0.18,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.18,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.18,,4.0
RGCN_GAE,0.765,0.8668555240793201,0.18,,5.0
RLP_PUL,0.91,0.9528795811518325,0.18,,
GCN_GAE,0.785,0.8795518207282913,0.18,,
CCRNE,0.81,0.8950276243093923,0.19,200.0,
MCLS,0.84,0.9130434782608695,0.19,200.0,
LP_PUL,0.86,0.9247311827956989,0.19,200.0,
PU_LP,0.8066825775656324,0.892998678996037,0.19,419.0,
RCSVM,0.590556073314694,0.742578125,0.19,3219.0,
RANDOM,0.77,0.8700564971751412,0.19,,
RGCN_GAE,0.945,0.9717223650385605,0.19,,2.0
RGCN_GAE,0.915,0.9556135770234987,0.19,,3.0
RGCN_GAE,0.84,0.9130434782608695,0.19,,4.0
RGCN_GAE,0.8,0.8888888888888888,0.19,,5.0
RLP_PUL,0.905,0.9501312335958005,0.19,,
GCN_GAE,0.81,0.8950276243093923,0.19,,
CCRNE,0.805,0.8919667590027701,0.2,200.0,
MCLS,0.825,0.9041095890410958,0.2,200.0,
LP_PUL,0.865,0.9276139410187667,0.2,200.0,
PU_LP,0.801354401805869,0.8897243107769424,0.2,443.0,
RCSVM,0.6080093539900614,0.7562261407016906,0.2,3421.0,
RANDOM,0.73,0.8439306358381503,0.2,,
RGCN_GAE,0.965,0.9821882951653944,0.2,,2.0
RGCN_GAE,0.865,0.9276139410187667,0.2,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.2,,4.0
RGCN_GAE,0.81,0.8950276243093923,0.2,,5.0
RLP_PUL,0.905,0.9501312335958005,0.2,,
GCN_GAE,0.825,0.9041095890410958,0.2,,
CCRNE,0.825,0.9041095890410958,0.21,200.0,
MCLS,0.805,0.8919667590027701,0.21,200.0,
LP_PUL,0.86,0.9247311827956989,0.21,200.0,
PU_LP,0.8172043010752689,0.8994082840236687,0.21,465.0,
RCSVM,0.6265648854961832,0.7704148676553407,0.21,3275.0,
RANDOM,0.79,0.88268156424581,0.21,,
RGCN_GAE,0.925,0.961038961038961,0.21,,2.0
RGCN_GAE,0.88,0.9361702127659575,0.21,,3.0
RGCN_GAE,0.84,0.9130434782608695,0.21,,4.0
RGCN_GAE,0.845,0.9159891598915989,0.21,,5.0
RLP_PUL,0.955,0.9769820971867008,0.21,,
GCN_GAE,0.825,0.9041095890410958,0.21,,
CCRNE,0.805,0.8919667590027701,0.22,200.0,
MCLS,0.865,0.9276139410187667,0.22,200.0,
LP_PUL,0.855,0.921832884097035,0.22,200.0,
PU_LP,0.8151950718685832,0.8981900452488688,0.22,487.0,
RCSVM,0.5988718270134754,0.7491179929439435,0.22,3191.0,
RANDOM,0.7,0.8235294117647058,0.22,,
RGCN_GAE,0.945,0.9717223650385605,0.22,,2.0
RGCN_GAE,0.88,0.9361702127659575,0.22,,3.0
RGCN_GAE,0.86,0.9247311827956989,0.22,,4.0
RGCN_GAE,0.84,0.9130434782608695,0.22,,5.0
RLP_PUL,0.925,0.961038961038961,0.22,,
GCN_GAE,0.82,0.9010989010989011,0.22,,
CCRNE,0.82,0.9010989010989011,0.23,200.0,
MCLS,0.87,0.93048128342246,0.23,200.0,
LP_PUL,0.865,0.9276139410187667,0.23,200.0,
PU_LP,0.8094302554027505,0.8946796959826275,0.23,509.0,
RCSVM,0.6123631680618158,0.7595846645367412,0.23,3106.0,
RANDOM,0.73,0.8439306358381503,0.23,,
RGCN_GAE,0.935,0.9664082687338501,0.23,,2.0
RGCN_GAE,0.855,0.921832884097035,0.23,,3.0
RGCN_GAE,0.86,0.9247311827956989,0.23,,4.0
RGCN_GAE,0.81,0.8950276243093923,0.23,,5.0
RLP_PUL,0.875,0.9333333333333333,0.23,,
GCN_GAE,0.86,0.9247311827956989,0.23,,
CCRNE,0.84,0.9130434782608695,0.24,200.0,
MCLS,0.87,0.93048128342246,0.24,200.0,
LP_PUL,0.855,0.921832884097035,0.24,200.0,
PU_LP,0.815442561205273,0.8983402489626556,0.24,531.0,
RCSVM,0.6072199938290651,0.7556152812440008,0.24,3241.0,
RANDOM,0.775,0.8732394366197183,0.24,,
RGCN_GAE,0.965,0.9821882951653944,0.24,,2.0
RGCN_GAE,0.855,0.921832884097035,0.24,,3.0
RGCN_GAE,0.855,0.921832884097035,0.24,,4.0
RGCN_GAE,0.815,0.8980716253443526,0.24,,5.0
RLP_PUL,0.96,0.9795918367346939,0.24,,
GCN_GAE,0.835,0.9100817438692098,0.24,,
CCRNE,0.84,0.9130434782608695,0.25,200.0,
MCLS,0.85,0.918918918918919,0.25,200.0,
LP_PUL,0.85,0.918918918918919,0.25,200.0,
PU_LP,0.8047016274864376,0.8917835671342685,0.25,553.0,
RCSVM,0.6213035606517803,0.7664247161734599,0.25,3314.0,
RANDOM,0.71,0.8304093567251462,0.25,,
RGCN_GAE,0.945,0.9717223650385605,0.25,,2.0
RGCN_GAE,0.87,0.93048128342246,0.25,,3.0
RGCN_GAE,0.875,0.9333333333333333,0.25,,4.0
RGCN_GAE,0.825,0.9041095890410958,0.25,,5.0
RLP_PUL,0.93,0.9637305699481865,0.25,,
GCN_GAE,0.85,0.918918918918919,0.25,,
CCRNE,0.81,0.8950276243093923,0.01,200.0,
MCLS,0.82,0.9010989010989011,0.01,200.0,
LP_PUL,0.84,0.9130434782608695,0.01,200.0,
PU_LP,0.9090909090909091,0.9523809523809523,0.01,22.0,
RCSVM,0.6161812297734628,0.7625150180216259,0.01,3090.0,
RANDOM,0.76,0.8636363636363636,0.01,,
RGCN_GAE,0.895,0.9445910290237467,0.01,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.01,,3.0
RGCN_GAE,0.9,0.9473684210526315,0.01,,4.0
RGCN_GAE,0.785,0.8795518207282913,0.01,,5.0
RLP_PUL,0.83,0.907103825136612,0.01,,
GCN_GAE,0.795,0.8857938718662952,0.01,,
CCRNE,0.81,0.8950276243093923,0.02,200.0,
MCLS,0.86,0.9247311827956989,0.02,200.0,
LP_PUL,0.82,0.9010989010989011,0.02,200.0,
PU_LP,0.75,0.8571428571428571,0.02,44.0,
RCSVM,0.6023660860992441,0.7518457752255947,0.02,3043.0,
RANDOM,0.725,0.8405797101449275,0.02,,
RGCN_GAE,0.955,0.9769820971867008,0.02,,2.0
RGCN_GAE,0.9,0.9473684210526315,0.02,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.02,,4.0
RGCN_GAE,0.865,0.9276139410187667,0.02,,5.0
RLP_PUL,0.83,0.907103825136612,0.02,,
GCN_GAE,0.755,0.8603988603988604,0.02,,
CCRNE,0.815,0.8980716253443526,0.03,200.0,
MCLS,0.765,0.8668555240793201,0.03,200.0,
LP_PUL,0.815,0.8980716253443526,0.03,200.0,
PU_LP,0.7878787878787878,0.8813559322033898,0.03,66.0,
RCSVM,0.6631003328578221,0.7974267333809865,0.03,4206.0,
RANDOM,0.79,0.88268156424581,0.03,,
RGCN_GAE,0.94,0.9690721649484536,0.03,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.03,,3.0
RGCN_GAE,0.915,0.9556135770234987,0.03,,4.0
RGCN_GAE,0.87,0.93048128342246,0.03,,5.0
RLP_PUL,0.82,0.9010989010989011,0.03,,
GCN_GAE,0.795,0.8857938718662952,0.03,,
CCRNE,0.77,0.8700564971751412,0.04,200.0,
MCLS,0.87,0.93048128342246,0.04,200.0,
LP_PUL,0.815,0.8980716253443526,0.04,200.0,
PU_LP,0.7386363636363636,0.8496732026143791,0.04,88.0,
RCSVM,0.607006854531607,0.7554502369668247,0.04,3939.0,
RANDOM,0.755,0.8603988603988604,0.04,,
RGCN_GAE,0.975,0.9873417721518988,0.04,,2.0
RGCN_GAE,0.9,0.9473684210526315,0.04,,3.0
RGCN_GAE,0.86,0.9247311827956989,0.04,,4.0
RGCN_GAE,0.89,0.9417989417989417,0.04,,5.0
RLP_PUL,0.825,0.9041095890410958,0.04,,
GCN_GAE,0.75,0.8571428571428571,0.04,,
CCRNE,0.81,0.8950276243093923,0.05,200.0,
MCLS,0.895,0.9445910290237467,0.05,200.0,
LP_PUL,0.8,0.8888888888888888,0.05,200.0,
PU_LP,0.7636363636363637,0.865979381443299,0.05,110.0,
RCSVM,0.5537335285505125,0.7127779871843196,0.05,3415.0,
